"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3392749,"Rio Branco","AC",2,2,1,,0,420.8,,440
620612,"Rio Branco","AC",2,2,1,,,,,
1331573,"Rio Branco","AC",4,1,1,,,,,
2371264,"Rio Branco","AC",2,1,1,391.9,389.2,375.6,474.7,580
554698,"Rio Branco","AC",2,1,1,379.4,418.7,385,452.5,500
954230,"Rodrigues Alves","AC",2,2,1,,360.4,427.9,,220
3788826,"Senador Guiomard","AC",2,2,1,,,,,
4265055,"Cruzeiro do Sul","AC",2,2,1,,,,,
2278438,"Rio Branco","AC",2,1,1,505.3,462.9,474.5,468.1,400
403241,"Epitaciolândia","AC",2,1,1,412,478.6,520.5,519.5,700
3253793,"Brasiléia","AC",2,2,1,,,,,
573818,"Rio Branco","AC",2,1,1,523.2,545.1,581.4,574.8,500
3385128,"Assis Brasil","AC",2,2,1,450.2,392.1,354.6,400.3,0
876323,"Rio Branco","AC",2,1,1,385.9,408.2,373.8,458.1,0
1731753,"Cruzeiro do Sul","AC",2,1,1,406.6,422.6,416,523.7,0
1865560,"Rio Branco","AC",2,1,1,440,467.5,513.9,413.9,580
1822289,"Rio Branco","AC",2,1,1,475.6,567.7,550.1,492,900
874567,"Rio Branco","AC",2,1,1,,,,,
1152454,"Rio Branco","AC",2,2,1,,,,,
1668503,"Plácido de Castro","AC",2,1,1,488.6,458.6,532.3,383.1,580
595261,"Feijó","AC",2,1,1,472.4,555.6,515.6,494.2,600
456748,"Rio Branco","AC",2,1,1,,,,,
175538,"Rio Branco","AC",2,1,1,454,429.7,465.2,545.3,340
1395322,"Senador Guiomard","AC",2,1,1,483.1,562,538.7,432.4,780
3495685,"Mâncio Lima","AC",2,2,1,,,,,
1107788,"Rodrigues Alves","AC",2,1,1,,,,,
1107369,"Rodrigues Alves","AC",2,1,1,474.2,517.1,533.7,485.6,640
3028359,"Porto Walter","AC",2,1,1,403.7,445.8,329.7,478.8,0
4108187,"Cruzeiro do Sul","AC",4,1,1,461.5,465,456,399.3,340
4054312,"Rio Branco","AC",2,1,1,,,,,
4134139,"Rio Branco","AC",2,2,1,,,,,
1002313,"Rio Branco","AC",2,1,1,474.3,387.8,466.4,382.7,600
705981,"Sena Madureira","AC",2,1,1,459.5,401.5,427.6,389.3,600
180682,"Cruzeiro do Sul","AC",2,1,1,397.6,443.9,442.3,401.4,760
882535,"Cruzeiro do Sul","AC",2,2,1,435.1,578,541.6,584.8,840
2166957,"Rio Branco","AC",4,1,1,545.2,425.8,498,413.2,720
3547430,"Manoel Urbano","AC",2,1,1,,,,,
2767165,"Epitaciolândia","AC",2,1,1,375.9,450.6,529.5,597.8,440
256451,"Rio Branco","AC",2,1,1,,322.6,339,,320
2960237,"Marechal Thaumaturgo","AC",2,1,1,,,,,
577528,"Cruzeiro do Sul","AC",2,1,1,,,,,
293317,"Cruzeiro do Sul","AC",2,1,1,,,,,
