"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
2448262,"Boa Vista","RR",2,1,1,426,470.5,546.1,492.2,620
85481,"Caracaraí","RR",2,2,1,,,,,
1099061,"Boa Vista","RR",2,1,1,553.2,542.4,567.9,435.4,620
586876,"Boa Vista","RR",2,1,1,439.9,320.8,399.2,483.6,540
1505645,"Boa Vista","RR",2,1,1,531.4,448.2,415.7,430.3,580
3409162,"Boa Vista","RR",2,1,1,467.7,413,480.9,409,620
198894,"Boa Vista","RR",2,1,1,497.7,421.2,540.5,392.5,440
4039541,"Normandia","RR",2,1,1,,,,,
1142984,"Boa Vista","RR",2,1,1,520.9,429.1,524,526.8,720
402356,"Caracaraí","RR",2,1,1,360.4,348.4,405.8,424.9,540
3682802,"Boa Vista","RR",2,1,1,574.9,562.1,525.9,673.2,880
1871520,"Boa Vista","RR",2,1,1,493.2,501.7,519.1,558.4,820
2870069,"Boa Vista","RR",2,1,1,481,450.1,496.4,383.2,0
1485699,"Boa Vista","RR",2,1,1,,,,,
2495661,"Rorainópolis","RR",2,1,1,,,,,
1112735,"Boa Vista","RR",2,1,1,478.1,489.6,525.8,442.8,580
877048,"Rorainópolis","RR",2,1,1,497.6,381.8,475.2,501.1,0
1950189,"Boa Vista","RR",2,1,1,495.3,511.8,568.2,547.3,600
2540716,"Boa Vista","RR",2,1,1,411.6,416.4,529,585,660
1734676,"Boa Vista","RR",4,1,1,383,433.9,492.6,511.8,600
669470,"Boa Vista","RR",2,1,1,355.5,416.9,519.4,472.2,520
1908896,"Boa Vista","RR",2,1,1,603.4,630.8,584.4,716.9,700
1708674,"Boa Vista","RR",2,1,1,470.2,519.3,541.5,594,900
3817640,"Pacaraima","RR",2,2,1,,482.8,433.5,,580
924054,"Boa Vista","RR",2,1,1,455.9,490.2,542.5,505.2,520
594281,"Boa Vista","RR",2,1,1,489.2,514.3,535.2,448.4,700
2903073,"Boa Vista","RR",2,1,1,,451.3,560.1,,0
1974822,"Boa Vista","RR",2,2,1,,,,,
2482487,"Boa Vista","RR",2,1,1,,358.1,383.7,,0
3273846,"Boa Vista","RR",2,1,1,346.2,519.1,494.4,502.5,640
2450675,"Boa Vista","RR",2,1,1,415.5,486.7,452.9,390,620
982764,"Boa Vista","RR",2,1,1,455.1,357.4,461.4,404,480
716502,"Boa Vista","RR",4,1,1,435.4,523.9,575.9,414,720
4230648,"Caracaraí","RR",2,1,1,,,,,
3968576,"Boa Vista","RR",2,2,1,,,,,
1216620,"Boa Vista","RR",2,1,1,412.4,433.7,443.7,438,620
171560,"Boa Vista","RR",2,1,1,368.3,469.7,472.7,439.8,600
2758864,"Boa Vista","RR",4,1,1,522.6,541.1,534.5,381.8,520
576757,"Caracaraí","RR",2,1,1,,390.8,463.2,,0
317130,"Boa Vista","RR",2,1,1,389.4,382.5,413.2,438.5,0
4090371,"Pacaraima","RR",2,2,1,371.9,416.2,521.9,380,720
1663278,"Boa Vista","RR",2,1,1,534.9,365.7,500.5,613.4,800
2624762,"Boa Vista","RR",2,1,1,536.8,471.3,543.4,439.2,720
2191445,"Alto Alegre","RR",2,2,1,426.5,515.6,533.4,419.1,520
948955,"Boa Vista","RR",1,1,1,512.7,410.8,544,430.4,600
96523,"Boa Vista","RR",2,1,1,579,493.5,574.4,383.1,600
831734,"Cantá","RR",2,2,1,441.3,445.8,380.8,446.1,360
2117493,"Boa Vista","RR",2,1,1,455,436.1,381.1,447.8,560
3476584,"Boa Vista","RR",2,1,1,397.8,360.7,462.4,399.5,420
4043944,"Boa Vista","RR",2,1,1,,431.1,522.2,,0
618546,"Boa Vista","RR",4,1,1,477.8,577.2,544.8,421.4,540
1579215,"Boa Vista","RR",2,1,1,,,,,
3271328,"Boa Vista","RR",4,1,1,483.2,491.9,535.5,450.4,720
3150158,"Boa Vista","RR",2,1,1,,,,,
1796604,"Boa Vista","RR",2,1,1,,,,,
2676201,"Mucajaí","RR",2,1,1,,,,,
2011747,"Boa Vista","RR",2,1,1,,,,,
3911426,"Alto Alegre","RR",2,2,1,460.2,506,486.8,384,580
1979134,"Bonfim","RR",2,2,1,566.3,549.7,534.3,601.9,380
3902445,"Mucajaí","RR",2,1,1,528.9,562.1,534,425,660
3220882,"Pacaraima","RR",2,1,1,,,,,
3388593,"Boa Vista","RR",2,1,1,450,488,545.1,425.4,0
2715125,"Boa Vista","RR",2,1,1,442.4,455.3,511.5,447.2,700
2451607,"Boa Vista","RR",2,1,1,543.9,398.5,548.7,394.7,0
3748185,"Mucajaí","RR",2,1,1,,336.5,410,,0
3357799,"Boa Vista","RR",2,1,1,558,485.2,532.7,512.7,400
590590,"Boa Vista","RR",2,1,1,,,,,
2956420,"Boa Vista","RR",2,1,1,,442.4,535.4,,420
83495,"Rorainópolis","RR",2,1,1,437,,,464.6,
4233401,"Boa Vista","RR",2,1,1,,,,,
74913,"Boa Vista","RR",2,1,1,484.1,476.8,527.4,385,0
470214,"Boa Vista","RR",4,1,1,482.7,532.4,532.2,496.1,920
2758855,"Boa Vista","RR",2,1,1,465.4,525.8,485,426.4,460
3695179,"Boa Vista","RR",2,1,1,399.3,427.2,512.9,430.4,480
729361,"Boa Vista","RR",2,1,1,,552.8,541.6,,0
635324,"Rorainópolis","RR",2,1,1,,,,,
3254358,"Boa Vista","RR",2,1,1,423.5,413.1,420.2,390.6,520
1759271,"Boa Vista","RR",2,1,1,,,,,
1189738,"Boa Vista","RR",2,1,1,386.7,505.6,527.7,436.3,540
359753,"Boa Vista","RR",1,1,1,497.5,517.7,536.3,527.2,440
1440069,"Pacaraima","RR",2,1,1,563.1,526.2,470.1,463.3,460
1938443,"Boa Vista","RR",1,1,1,469.5,467.3,376.7,532.1,380
3373717,"Boa Vista","RR",2,1,1,,,,,
3403813,"Boa Vista","RR",2,1,1,,,,,
3195041,"Boa Vista","RR",2,1,1,396.9,327.1,455,448.5,840
1612775,"Boa Vista","RR",2,1,1,,407.5,425,,0
4173656,"Caracaraí","RR",2,1,1,,,,,
4238135,"Caracaraí","RR",2,1,1,,,,,
