"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3252251,"Colniza","MT",2,1,1,,,,,
1558113,"Várzea Grande","MT",2,1,1,510.4,590.6,577.9,486.5,540
2786212,"Sorriso","MT",2,1,1,378.1,333.9,398.3,409,600
2189211,"Cuiabá","MT",4,1,1,584.4,497.5,557.3,475.7,860
3268779,"Guiratinga","MT",2,1,1,442.2,492.3,523.4,441.2,540
571941,"Cuiabá","MT",4,1,1,631.2,653.5,589.5,756.8,920
3917267,"Várzea Grande","MT",2,1,1,,,,,
1121207,"Nova Bandeirantes","MT",2,1,1,,,,,
1687767,"Vila Bela da Santíssima Trindade","MT",2,2,1,419.8,450.8,506.8,389.5,620
2908078,"Denise","MT",2,1,1,439.5,396.1,415.5,404.8,320
3895842,"Cuiabá","MT",4,1,1,,,,,
2695785,"Mirassol d'Oeste","MT",2,1,1,556.2,500.8,547.2,446.1,720
3428843,"Cotriguaçu","MT",2,2,1,,,,,
1684490,"Querência","MT",2,2,1,542.6,551.9,575.4,535.9,580
286711,"Campos de Júlio","MT",2,1,1,481.8,504.5,523.2,400.7,440
2365545,"Nova Canaã do Norte","MT",2,2,1,420,492.8,517,414.3,540
366265,"Pedra Preta","MT",2,1,1,,,,,
813242,"Primavera do Leste","MT",2,2,1,,,,,
297512,"Cuiabá","MT",2,1,1,,,,,
2107743,"Sinop","MT",4,1,1,613.1,596.5,533.2,611.5,940
609903,"Tangará da Serra","MT",2,1,1,435.5,502.3,557.9,571,900
3472456,"Cáceres","MT",2,1,1,482.5,494.5,588.5,573.3,880
1543669,"Porto Alegre do Norte","MT",2,1,1,539.4,481.5,553.5,485.6,520
2449898,"Barra do Garças","MT",2,1,1,389,483.4,475,422.9,500
3873642,"Barra do Garças","MT",2,1,1,534.2,509.3,550.8,446.8,540
2247496,"Tangará da Serra","MT",4,1,1,478.8,494,467.1,415.6,700
83411,"Rondonópolis","MT",2,1,1,415.1,379.1,507.8,519.1,760
3134258,"Vila Rica","MT",2,1,1,,,,,
1184631,"Campo Verde","MT",2,1,1,423.8,363.9,486.8,462.2,380
3818340,"Dom Aquino","MT",2,1,1,391.5,386.1,419,388.8,580
161081,"Cuiabá","MT",1,1,1,586.3,689.9,561.8,694.4,640
421030,"Sinop","MT",2,1,1,491.7,523.3,532.6,416.1,820
1835203,"Cuiabá","MT",2,1,1,532.1,529.9,516,492.7,560
843533,"Jaciara","MT",2,1,1,361.3,348.8,493.6,468.6,440
1912147,"Colniza","MT",2,1,1,,,,,
441656,"Cuiabá","MT",2,1,1,459.2,569.2,600.2,617.3,820
3466542,"Alto Garças","MT",2,1,1,502.8,527.7,530.8,422.2,880
296513,"Cuiabá","MT",2,1,1,404.3,338.7,409.2,398.2,720
728563,"Aripuanã","MT",2,1,1,,,,,
2802212,"Diamantino","MT",1,1,1,526.2,509.4,533.4,590.4,640
2614230,"Sinop","MT",4,1,1,468.1,539.4,546.4,431.6,800
2246634,"Cuiabá","MT",4,1,1,492.6,532.5,521.5,547.4,720
3856297,"Denise","MT",2,1,1,350.3,458.9,426.4,410.6,420
4113431,"Vila Bela da Santíssima Trindade","MT",2,2,1,,427,435.8,,460
974606,"Cáceres","MT",2,2,1,,459,462.1,,0
2812405,"Rondonópolis","MT",2,1,1,,,,,
249076,"Sinop","MT",2,1,1,529.7,476.1,537,430.1,800
2630972,"Barra do Garças","MT",2,1,1,427.6,552.8,521.9,443.7,540
1720587,"Cuiabá","MT",2,1,1,,476.4,570.6,,560
124719,"Rondonópolis","MT",2,1,1,489.2,449.2,471.9,384.6,560
2605429,"Jaciara","MT",2,1,1,587.6,484.7,569.9,651.4,900
2268268,"Cuiabá","MT",4,1,1,654.3,666.7,611.2,779,920
1204409,"Confresa","MT",2,1,1,396.6,437.4,324.2,505,360
2383006,"Cuiabá","MT",4,1,1,531.1,634.8,592.4,671.5,940
2204182,"Cuiabá","MT",4,1,1,540.3,625.9,632.4,672.8,920
297702,"Rondonópolis","MT",2,1,1,484.5,478.9,406,480.2,520
1630291,"Nossa Senhora do Livramento","MT",2,2,1,,,,,
