"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1142300,"Nazário","GO",2,1,1,,532.1,542.6,,480
3021973,"Palmeiras de Goiás","GO",4,1,1,496.2,429.7,542.3,395.1,700
2604885,"Itapuranga","GO",2,1,1,467.7,550.8,513.8,647.9,880
905500,"Chapadão do Céu","GO",4,1,1,471.7,451.7,465.4,397.5,580
3159382,"Trindade","GO",2,1,1,,,,,
3643494,"Montividiu","GO",2,1,1,,,,,
2406052,"Piracanjuba","GO",2,1,1,,,,,
970524,"Perolândia","GO",2,1,1,513.6,427.1,512.2,556,440
3054909,"Caldas Novas","GO",2,1,1,544.1,465.4,525.4,413.2,300
2459803,"Aparecida de Goiânia","GO",1,1,1,540,568.3,564.7,534.3,680
1661542,"Bom Jesus de Goiás","GO",2,1,1,,,,,
3098462,"Senador Canedo","GO",2,1,1,,,,,
2228665,"Goiânia","GO",2,1,1,498.7,400.4,372,417.2,320
2396836,"Itapuranga","GO",2,1,1,478.6,479.2,505.7,532.6,740
2979935,"São Simão","GO",2,1,1,,,,,
970000,"Planaltina","GO",2,1,1,512.6,503.1,556,554,640
4165660,"Aruanã","GO",2,1,1,399.3,535.8,528.7,418.7,480
3158024,"Águas Lindas de Goiás","GO",2,1,1,498.6,431.9,530.1,404.7,360
1327215,"Santo Antônio do Descoberto","GO",2,1,1,,,,,
1709180,"Goianápolis","GO",2,1,1,434.5,476.7,510.4,435,760
311612,"Goiânia","GO",4,1,1,571.4,526.9,553.7,624.7,560
1549827,"Jaraguá","GO",2,1,1,549.5,529.1,535.7,554,680
1547283,"Catalão","GO",4,1,1,,,,,
1774794,"Goiânia","GO",4,1,1,646.5,705.9,635.4,771.7,960
1808754,"Goiânia","GO",4,1,1,647.4,692,645.3,803.5,900
2877088,"Campinorte","GO",2,1,1,,,,,
2038221,"Goiânia","GO",2,1,1,,,,,
207225,"Anápolis","GO",2,1,1,587.1,560.6,563.5,607.6,820
2879882,"Águas Lindas de Goiás","GO",2,1,1,,558.8,558.7,,580
423842,"Anápolis","GO",4,1,1,,590.2,589.8,,880
3325162,"Catalão","GO",2,1,1,,,,,
1939241,"Luziânia","GO",4,1,1,594.5,681.8,578.2,705,780
174809,"Jataí","GO",2,1,1,600.1,567.6,585.7,708.6,940
1158089,"Quirinópolis","GO",2,1,1,379.2,493.4,449.9,526.5,400
1260137,"Santo Antônio do Descoberto","GO",2,1,1,440.7,386,357.5,428.2,360
1109001,"Goiânia","GO",2,1,1,418,524.2,525.1,478.5,880
2365522,"Santo Antônio do Descoberto","GO",2,1,1,,,,,
2843798,"Aparecida de Goiânia","GO",2,1,1,389.9,457.1,313.1,432,440
2836996,"Aparecida de Goiânia","GO",2,1,1,,,,,
429366,"Pirenópolis","GO",2,1,1,501.3,497.4,548.5,530.2,640
3465574,"Catalão","GO",2,1,1,407.7,373.6,384.4,394.1,0
4199922,"Águas Lindas de Goiás","GO",2,1,1,452.3,411,412,404.9,360
2595623,"Goiânia","GO",2,1,1,436.3,339.1,384.5,417.1,680
613902,"Catalão","GO",2,1,1,512.8,490.8,465.1,582.1,600
1646149,"Cristalina","GO",2,1,1,388.4,405.3,447.3,558.8,480
2620161,"Goiânia","GO",4,1,1,563.5,647.2,628.8,725.7,560
1037944,"Trindade","GO",2,1,1,434.7,413.5,460.1,421.4,720
1546296,"Rio Verde","GO",2,1,1,401.2,344,401.7,440.5,440
176156,"Caldas Novas","GO",2,1,1,397.1,412.7,464.1,384.3,500
1545984,"Cachoeira Alta","GO",2,1,1,,380.2,324.7,,0
130368,"Itauçu","GO",2,1,1,,347.5,338,,680
2463690,"Goiânia","GO",2,1,1,372.6,373.6,453.7,486.5,580
10271,"Planaltina","GO",2,1,1,488.9,466.8,470.3,387.8,680
2869666,"Goianira","GO",2,1,1,491.5,,,585.1,
932766,"Campinorte","GO",2,1,1,419.4,378.8,492.3,418.8,420
194349,"Goiatuba","GO",2,1,1,,,,,
1871282,"Itapuranga","GO",2,1,1,474.2,490.2,535,410.9,840
426982,"Britânia","GO",2,1,1,532.1,489.2,599.5,561.8,740
1056353,"Cocalzinho de Goiás","GO",2,1,1,429.5,353.7,337.8,490.3,340
685219,"Goiânia","GO",4,1,1,618.6,639.4,626.3,711.3,940
2474551,"Mineiros","GO",2,1,1,458.9,473.5,506.3,387,440
2512423,"Goiânia","GO",4,1,1,627.4,695.5,648.5,755.8,940
3904251,"Goiânia","GO",2,1,1,,,,,
1547173,"Goianira","GO",2,1,1,375.2,299.1,362.5,446.3,340
485648,"Goiânia","GO",2,1,1,,418.2,467.4,,600
1538622,"Pires do Rio","GO",2,1,1,566.6,519,546.9,597.2,800
