#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
2018;SP;IBIUNA;MUNICIPAL;CRECHE;194526
2018;SP;IBIUNA;MUNICIPAL;EJA;3392
2018;SP;IBIUNA;MUNICIPAL;ENSINO FUNDAMENTAL;400176
2018;SP;IBIUNA;MUNICIPAL;PRï¿½-ESCOLA;194404
2018;SP;ICEM;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2968
2018;SP;ICEM;MUNICIPAL;CRECHE;34026
2018;SP;ICEM;MUNICIPAL;EJA;2368
2018;SP;ICEM;MUNICIPAL;ENSINO FUNDAMENTAL;80724
2018;SP;ICEM;MUNICIPAL;ENSINO Mï¿½DIO;20376
2018;SP;ICEM;MUNICIPAL;PRï¿½-ESCOLA;24012
2018;SP;IEPE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1802
2018;SP;IEPE;MUNICIPAL;CRECHE;35096
2018;SP;IEPE;MUNICIPAL;EJA;1024
2018;SP;IEPE;MUNICIPAL;ENSINO FUNDAMENTAL;111290
2018;SP;IEPE;MUNICIPAL;ENSINO Mï¿½DIO;22320
2018;SP;IEPE;MUNICIPAL;PRï¿½-ESCOLA;19398
2018;SP;IGARACU DO TIETE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);10812
2018;SP;IGARACU DO TIETE;MUNICIPAL;CRECHE;101650
2018;SP;IGARACU DO TIETE;MUNICIPAL;EJA;17856
2018;SP;IGARACU DO TIETE;MUNICIPAL;ENSINO FUNDAMENTAL;164910
2018;SP;IGARACU DO TIETE;MUNICIPAL;ENSINO Mï¿½DIO;46584
2018;SP;IGARACU DO TIETE;MUNICIPAL;PRï¿½-ESCOLA;77614
2018;SP;IGARAPAVA;MUNICIPAL;CRECHE;106122,6
2018;SP;IGARAPAVA;MUNICIPAL;EJA;13190,4
2018;SP;IGARAPAVA;MUNICIPAL;ENSINO FUNDAMENTAL;207574,2
2018;SP;IGARAPAVA;MUNICIPAL;ENSINO Mï¿½DIO;85084,2
2018;SP;IGARAPAVA;MUNICIPAL;PRï¿½-ESCOLA;89119,8
2018;SP;IGARATA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2374,4
2018;SP;IGARATA;MUNICIPAL;CRECHE;24866,8
2018;SP;IGARATA;MUNICIPAL;EJA;8332,8
2018;SP;IGARATA;MUNICIPAL;ENSINO FUNDAMENTAL;72324
2018;SP;IGARATA;MUNICIPAL;ENSINO Mï¿½DIO;21117,6
2018;SP;IGARATA;MUNICIPAL;PRï¿½-ESCOLA;25260,2
2018;SP;IGUAPE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3434,4
2018;SP;IGUAPE;MUNICIPAL;CRECHE;59898,6
2018;SP;IGUAPE;MUNICIPAL;EJA;19008
2018;SP;IGUAPE;MUNICIPAL;ENSINO FUNDAMENTAL;277567,2
2018;SP;IGUAPE;MUNICIPAL;ENSINO Mï¿½DIO;105647,4
2018;SP;IGUAPE;MUNICIPAL;INDï¿½GENA;6220,8
2018;SP;IGUAPE;MUNICIPAL;PRï¿½-ESCOLA;64490,4
2018;SP;ILHA COMPRIDA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);106
2018;SP;ILHA COMPRIDA;MUNICIPAL;CRECHE;81320
2018;SP;ILHA COMPRIDA;MUNICIPAL;EJA;15680
2018;SP;ILHA COMPRIDA;MUNICIPAL;ENSINO FUNDAMENTAL;124708
2018;SP;ILHA COMPRIDA;MUNICIPAL;ENSINO Mï¿½DIO;32040
2018;SP;ILHA COMPRIDA;MUNICIPAL;PRï¿½-ESCOLA;51208
2018;SP;ILHA SOLTEIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3180
2018;SP;ILHA SOLTEIRA;MUNICIPAL;CRECHE;118342
2018;SP;ILHA SOLTEIRA;MUNICIPAL;EJA;23104
2018;SP;ILHA SOLTEIRA;MUNICIPAL;ENSINO FUNDAMENTAL;378278
2018;SP;ILHA SOLTEIRA;MUNICIPAL;ENSINO Mï¿½DIO;114046
2018;SP;ILHA SOLTEIRA;MUNICIPAL;ENSINO Mï¿½DIO INTEGRAL;39360
2018;SP;ILHA SOLTEIRA;MUNICIPAL;PRï¿½-ESCOLA;81144
2018;SP;ILHABELA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);8798
2018;SP;ILHABELA;MUNICIPAL;CRECHE;223202
2018;SP;ILHABELA;MUNICIPAL;EJA;22976
2018;SP;ILHABELA;MUNICIPAL;ENSINO FUNDAMENTAL;453334
2018;SP;ILHABELA;MUNICIPAL;ENSINO Mï¿½DIO;100944
2018;SP;ILHABELA;MUNICIPAL;PRï¿½-ESCOLA;156718
2018;SP;INDAIATUBA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);34238
2018;SP;INDAIATUBA;MUNICIPAL;CRECHE;1438294
2018;SP;INDAIATUBA;MUNICIPAL;EJA;88576
2018;SP;INDAIATUBA;MUNICIPAL;ENSINO FUNDAMENTAL;1934160
2018;SP;INDAIATUBA;MUNICIPAL;ENSINO Mï¿½DIO;685142
2018;SP;INDAIATUBA;MUNICIPAL;PRï¿½-ESCOLA;523698
2018;SP;INDIANA;MUNICIPAL;CRECHE;22898
2018;SP;INDIANA;MUNICIPAL;ENSINO FUNDAMENTAL;32472
2018;SP;INDIANA;MUNICIPAL;ENSINO Mï¿½DIO;11160
2018;SP;INDIANA;MUNICIPAL;PRï¿½-ESCOLA;12644
2018;SP;INDIAPORA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);848
2018;SP;INDIAPORA;MUNICIPAL;CRECHE;20758
2018;SP;INDIAPORA;MUNICIPAL;EJA;704
2018;SP;INDIAPORA;MUNICIPAL;ENSINO FUNDAMENTAL;76482
2018;SP;INDIAPORA;MUNICIPAL;ENSINO Mï¿½DIO;8784
2018;SP;INDIAPORA;MUNICIPAL;PRï¿½-ESCOLA;10754
2018;SP;INUBIA PAULISTA;MUNICIPAL;CRECHE;9416
2018;SP;INUBIA PAULISTA;MUNICIPAL;EJA;2176
2018;SP;INUBIA PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;26208
2018;SP;INUBIA PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO;8424
2018;SP;INUBIA PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;11392
2018;SP;IPAUSSU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2650
2018;SP;IPAUSSU;MUNICIPAL;CRECHE;45368
2018;SP;IPAUSSU;MUNICIPAL;EJA;2944
2018;SP;IPAUSSU;MUNICIPAL;ENSINO FUNDAMENTAL;128232
2018;SP;IPAUSSU;MUNICIPAL;ENSINO Mï¿½DIO;91856
2018;SP;IPAUSSU;MUNICIPAL;PRï¿½-ESCOLA;38676
2018;SP;IPERO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);7526
2018;SP;IPERO;MUNICIPAL;CRECHE;135890
2018;SP;IPERO;MUNICIPAL;EJA;16320
2018;SP;IPERO;MUNICIPAL;ENSINO FUNDAMENTAL;291888
2018;SP;IPERO;MUNICIPAL;PRï¿½-ESCOLA;89888
2018;SP;IPEUNA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);530
2018;SP;IPEUNA;MUNICIPAL;CRECHE;44298
2018;SP;IPEUNA;MUNICIPAL;ENSINO FUNDAMENTAL;110042
2018;SP;IPEUNA;MUNICIPAL;ENSINO Mï¿½DIO;21384
2018;SP;IPEUNA;MUNICIPAL;PRï¿½-ESCOLA;27904
2018;SP;IPIGUA;MUNICIPAL;CRECHE;23540
2018;SP;IPIGUA;MUNICIPAL;EJA;640
2018;SP;IPIGUA;MUNICIPAL;ENSINO FUNDAMENTAL;48024
2018;SP;IPIGUA;MUNICIPAL;ENSINO Mï¿½DIO;13032
2018;SP;IPIGUA;MUNICIPAL;PRï¿½-ESCOLA;14946
2018;SP;IPORANGA;MUNICIPAL;CRECHE;3852
2018;SP;IPORANGA;MUNICIPAL;ENSINO FUNDAMENTAL;7581,6
2018;SP;IPORANGA;MUNICIPAL;PRï¿½-ESCOLA;2798,4
2018;SP;IPORANGA;MUNICIPAL;QUILOMBOLA;2803,2
2018;SP;IPUA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1378
2018;SP;IPUA;MUNICIPAL;CRECHE;70406
2018;SP;IPUA;MUNICIPAL;EJA;11328
2018;SP;IPUA;MUNICIPAL;ENSINO FUNDAMENTAL;172410
2018;SP;IPUA;MUNICIPAL;ENSINO Mï¿½DIO;29592
2018;SP;IPUA;MUNICIPAL;PRï¿½-ESCOLA;40040
2018;SP;IRACEMAPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2544
2018;SP;IRACEMAPOLIS;MUNICIPAL;CRECHE;88168
2018;SP;IRACEMAPOLIS;MUNICIPAL;EJA;12480
2018;SP;IRACEMAPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;170280
2018;SP;IRACEMAPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;51336
2018;SP;IRACEMAPOLIS;MUNICIPAL;PRï¿½-ESCOLA;74224
2018;SP;IRAPUA;MUNICIPAL;CRECHE;31586,4
2018;SP;IRAPUA;MUNICIPAL;EJA;6566,4
2018;SP;IRAPUA;MUNICIPAL;ENSINO FUNDAMENTAL;50220
2018;SP;IRAPUA;MUNICIPAL;ENSINO Mï¿½DIO;14191,2
2018;SP;IRAPUA;MUNICIPAL;PRï¿½-ESCOLA;20862
2018;SP;ITABERA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2438
2018;SP;ITABERA;MUNICIPAL;CRECHE;83246
2018;SP;ITABERA;MUNICIPAL;EJA;8064
2018;SP;ITABERA;MUNICIPAL;ENSINO FUNDAMENTAL;206018
2018;SP;ITABERA;MUNICIPAL;ENSINO Mï¿½DIO;49320
2018;SP;ITABERA;MUNICIPAL;PRï¿½-ESCOLA;46322
2018;SP;ITAI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;SP;ITAI;MUNICIPAL;CRECHE;62060
2018;SP;ITAI;MUNICIPAL;EJA;10816
2018;SP;ITAI;MUNICIPAL;ENSINO FUNDAMENTAL;234022
2018;SP;ITAI;MUNICIPAL;ENSINO Mï¿½DIO;53856
2018;SP;ITAI;MUNICIPAL;PRï¿½-ESCOLA;64978
2018;SP;ITAJOBI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3710
2018;SP;ITAJOBI;MUNICIPAL;CRECHE;62274
2018;SP;ITAJOBI;MUNICIPAL;EJA;7104
2018;SP;ITAJOBI;MUNICIPAL;ENSINO FUNDAMENTAL;182162
2018;SP;ITAJOBI;MUNICIPAL;ENSINO Mï¿½DIO;26568
2018;SP;ITAJOBI;MUNICIPAL;PRï¿½-ESCOLA;54252
2018;SP;ITAJU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1484
2018;SP;ITAJU;MUNICIPAL;CRECHE;18404
2018;SP;ITAJU;MUNICIPAL;ENSINO FUNDAMENTAL;34986
2018;SP;ITAJU;MUNICIPAL;ENSINO Mï¿½DIO;8496
2018;SP;ITAJU;MUNICIPAL;PRï¿½-ESCOLA;12690
2018;SP;ITANHAEM;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);18444
2018;SP;ITANHAEM;MUNICIPAL;CRECHE;595348
2018;SP;ITANHAEM;MUNICIPAL;EJA;57920
2018;SP;ITANHAEM;MUNICIPAL;ENSINO FUNDAMENTAL;1395646
2018;SP;ITANHAEM;MUNICIPAL;ENSINO Mï¿½DIO;396096
2018;SP;ITANHAEM;MUNICIPAL;INDï¿½GENA;3840
2018;SP;ITANHAEM;MUNICIPAL;PRï¿½-ESCOLA;337844
2018;SP;ITAOCA;MUNICIPAL;CRECHE;12412
2018;SP;ITAOCA;MUNICIPAL;ENSINO FUNDAMENTAL;3600
2018;SP;ITAOCA;MUNICIPAL;PRï¿½-ESCOLA;9116
2018;SP;ITAPECERICA DA SERRA;MUNICIPAL;CRECHE;569454
2018;SP;ITAPECERICA DA SERRA;MUNICIPAL;EJA;10624
2018;SP;ITAPECERICA DA SERRA;MUNICIPAL;ENSINO FUNDAMENTAL;852262
2018;SP;ITAPECERICA DA SERRA;MUNICIPAL;PRï¿½-ESCOLA;478834
2018;SP;ITAPETININGA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);11130
2018;SP;ITAPETININGA;MUNICIPAL;CRECHE;665540
2018;SP;ITAPETININGA;MUNICIPAL;EJA;11392
2018;SP;ITAPETININGA;MUNICIPAL;ENSINO FUNDAMENTAL;857276
2018;SP;ITAPETININGA;MUNICIPAL;PRï¿½-ESCOLA;599668
2018;SP;ITAPEVA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);8755,6
2018;SP;ITAPEVA;MUNICIPAL;CRECHE;402962
2018;SP;ITAPEVA;MUNICIPAL;EJA;21593,6
2018;SP;ITAPEVA;MUNICIPAL;ENSINO FUNDAMENTAL;950343,8
2018;SP;ITAPEVA;MUNICIPAL;ENSINO Mï¿½DIO;327273,8
2018;SP;ITAPEVA;MUNICIPAL;PRï¿½-ESCOLA;173761
2018;SP;ITAPEVA;MUNICIPAL;QUILOMBOLA;6126,4
2018;SP;ITAPEVI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);12635,2
2018;SP;ITAPEVI;MUNICIPAL;CRECHE;239252
2018;SP;ITAPEVI;MUNICIPAL;EJA;5452,8
2018;SP;ITAPEVI;MUNICIPAL;ENSINO FUNDAMENTAL;536428,8
2018;SP;ITAPEVI;MUNICIPAL;PRï¿½-ESCOLA;282511,2
2018;SP;ITAPIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1802
2018;SP;ITAPIRA;MUNICIPAL;CRECHE;279484
2018;SP;ITAPIRA;MUNICIPAL;EJA;3328
2018;SP;ITAPIRA;MUNICIPAL;ENSINO FUNDAMENTAL;260658
2018;SP;ITAPIRA;MUNICIPAL;PRï¿½-ESCOLA;137058
2018;SP;ITAPIRAPUA PAULISTA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;SP;ITAPIRAPUA PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;22248
2018;SP;ITAPIRAPUA PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;13462
2018;SP;ITAPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6996
2018;SP;ITAPOLIS;MUNICIPAL;CRECHE;166064
2018;SP;ITAPOLIS;MUNICIPAL;EJA;19200
2018;SP;ITAPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;352906
2018;SP;ITAPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;85824
2018;SP;ITAPOLIS;MUNICIPAL;PRï¿½-ESCOLA;152232
2018;SP;ITAPORANGA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2544
2018;SP;ITAPORANGA;MUNICIPAL;CRECHE;71048
2018;SP;ITAPORANGA;MUNICIPAL;EJA;4544
2018;SP;ITAPORANGA;MUNICIPAL;ENSINO FUNDAMENTAL;132486
2018;SP;ITAPORANGA;MUNICIPAL;ENSINO Mï¿½DIO;38448
2018;SP;ITAPORANGA;MUNICIPAL;INDï¿½GENA;1024
2018;SP;ITAPORANGA;MUNICIPAL;PRï¿½-ESCOLA;58048
2018;SP;ITAPUI;MUNICIPAL;CRECHE;85172
2018;SP;ITAPUI;MUNICIPAL;EJA;1088
2018;SP;ITAPUI;MUNICIPAL;ENSINO FUNDAMENTAL;105264
2018;SP;ITAPUI;MUNICIPAL;ENSINO Mï¿½DIO;25848
2018;SP;ITAPUI;MUNICIPAL;PRï¿½-ESCOLA;53014
2018;SP;ITAPURA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);318
2018;SP;ITAPURA;MUNICIPAL;CRECHE;20972
2018;SP;ITAPURA;MUNICIPAL;EJA;1152
2018;SP;ITAPURA;MUNICIPAL;ENSINO FUNDAMENTAL;36814
2018;SP;ITAPURA;MUNICIPAL;PRï¿½-ESCOLA;13462
2018;SP;ITARARE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4876
2018;SP;ITARARE;MUNICIPAL;CRECHE;184896
2018;SP;ITARARE;MUNICIPAL;EJA;16768
2018;SP;ITARARE;MUNICIPAL;ENSINO FUNDAMENTAL;476514
2018;SP;ITARARE;MUNICIPAL;ENSINO Mï¿½DIO;156574
2018;SP;ITARARE;MUNICIPAL;PRï¿½-ESCOLA;115540
2018;SP;ITARIRI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5512
2018;SP;ITARIRI;MUNICIPAL;CRECHE;46010
2018;SP;ITARIRI;MUNICIPAL;EJA;3328
2018;SP;ITARIRI;MUNICIPAL;ENSINO FUNDAMENTAL;142848
2018;SP;ITARIRI;MUNICIPAL;ENSINO Mï¿½DIO;41688
2018;SP;ITARIRI;MUNICIPAL;INDï¿½GENA;1920
2018;SP;ITARIRI;MUNICIPAL;PRï¿½-ESCOLA;40068
2018;SP;ITATIBA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3392
2018;SP;ITATIBA;MUNICIPAL;CRECHE;502686
2018;SP;ITATIBA;MUNICIPAL;EJA;52800
2018;SP;ITATIBA;MUNICIPAL;ENSINO FUNDAMENTAL;834220
2018;SP;ITATIBA;MUNICIPAL;ENSINO Mï¿½DIO;386376
2018;SP;ITATIBA;MUNICIPAL;PRï¿½-ESCOLA;246028
2018;SP;ITATINGA;MUNICIPAL;CRECHE;73616
2018;SP;ITATINGA;MUNICIPAL;EJA;17984
2018;SP;ITATINGA;MUNICIPAL;ENSINO FUNDAMENTAL;187128
2018;SP;ITATINGA;MUNICIPAL;ENSINO Mï¿½DIO;37800
2018;SP;ITATINGA;MUNICIPAL;PRï¿½-ESCOLA;54908
2018;SP;ITIRAPINA;MUNICIPAL;CRECHE;45838,8
2018;SP;ITIRAPINA;MUNICIPAL;EJA;27302,4
2018;SP;ITIRAPINA;MUNICIPAL;ENSINO FUNDAMENTAL;128089,8
2018;SP;ITIRAPINA;MUNICIPAL;ENSINO Mï¿½DIO;31687,2
2018;SP;ITIRAPINA;MUNICIPAL;PRï¿½-ESCOLA;35647,2
2018;SP;ITIRAPUA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4770
2018;SP;ITIRAPUA;MUNICIPAL;CRECHE;34240
2018;SP;ITIRAPUA;MUNICIPAL;EJA;960
2018;SP;ITIRAPUA;MUNICIPAL;ENSINO FUNDAMENTAL;59976
2018;SP;ITIRAPUA;MUNICIPAL;ENSINO Mï¿½DIO;18432
2018;SP;ITIRAPUA;MUNICIPAL;PRï¿½-ESCOLA;29228
2018;SP;ITOBI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1049,4
2018;SP;ITOBI;MUNICIPAL;CRECHE;12711,6
2018;SP;ITOBI;MUNICIPAL;EJA;5990,4
2018;SP;ITOBI;MUNICIPAL;ENSINO FUNDAMENTAL;77686,2
2018;SP;ITOBI;MUNICIPAL;ENSINO Mï¿½DIO;11664
2018;SP;ITOBI;MUNICIPAL;PRï¿½-ESCOLA;14310
2018;SP;ITU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);16642
2018;SP;ITU;MUNICIPAL;CRECHE;553618
2018;SP;ITU;MUNICIPAL;EJA;114944
2018;SP;ITU;MUNICIPAL;ENSINO FUNDAMENTAL;1267812
2018;SP;ITU;MUNICIPAL;ENSINO Mï¿½DIO;541094
2018;SP;ITU;MUNICIPAL;PRï¿½-ESCOLA;443494
2018;SP;ITUPEVA;MUNICIPAL;CRECHE;227054
2018;SP;ITUPEVA;MUNICIPAL;EJA;17856
2018;SP;ITUPEVA;MUNICIPAL;ENSINO FUNDAMENTAL;549754
2018;SP;ITUPEVA;MUNICIPAL;ENSINO Mï¿½DIO;132480
2018;SP;ITUPEVA;MUNICIPAL;PRï¿½-ESCOLA;177290
2018;SP;ITUVERAVA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2120
2018;SP;ITUVERAVA;MUNICIPAL;CRECHE;161142
2018;SP;ITUVERAVA;MUNICIPAL;EJA;21184
2018;SP;ITUVERAVA;MUNICIPAL;ENSINO FUNDAMENTAL;196708
2018;SP;ITUVERAVA;MUNICIPAL;ENSINO Mï¿½DIO;116986
2018;SP;ITUVERAVA;MUNICIPAL;PRï¿½-ESCOLA;115364
2018;SP;JABORANDI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1590
2018;SP;JABORANDI;MUNICIPAL;CRECHE;34882
2018;SP;JABORANDI;MUNICIPAL;ENSINO FUNDAMENTAL;107396
2018;SP;JABORANDI;MUNICIPAL;PRï¿½-ESCOLA;35096
2018;SP;JABOTICABAL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);12190
2018;SP;JABOTICABAL;MUNICIPAL;CRECHE;277986
2018;SP;JABOTICABAL;MUNICIPAL;EJA;43008
2018;SP;JABOTICABAL;MUNICIPAL;ENSINO FUNDAMENTAL;657776
2018;SP;JABOTICABAL;MUNICIPAL;ENSINO Mï¿½DIO;171784
2018;SP;JABOTICABAL;MUNICIPAL;PRï¿½-ESCOLA;216368
2018;SP;JACAREI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);13356
2018;SP;JACAREI;MUNICIPAL;CRECHE;813414
2018;SP;JACAREI;MUNICIPAL;EJA;15808
2018;SP;JACAREI;MUNICIPAL;ENSINO FUNDAMENTAL;823045
2018;SP;JACAREI;MUNICIPAL;PRï¿½-ESCOLA;520966
2018;SP;JACI;MUNICIPAL;CRECHE;31886
2018;SP;JACI;MUNICIPAL;ENSINO FUNDAMENTAL;53260
2018;SP;JACI;MUNICIPAL;ENSINO Mï¿½DIO;16632
2018;SP;JACI;MUNICIPAL;PRï¿½-ESCOLA;26340
2018;SP;JACUPIRANGA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1484
2018;SP;JACUPIRANGA;MUNICIPAL;CRECHE;44512
2018;SP;JACUPIRANGA;MUNICIPAL;ENSINO FUNDAMENTAL;169926
2018;SP;JACUPIRANGA;MUNICIPAL;ENSINO Mï¿½DIO;44206
2018;SP;JACUPIRANGA;MUNICIPAL;PRï¿½-ESCOLA;38372
2018;SP;JAGUARIUNA;MUNICIPAL;CRECHE;315222
2018;SP;JAGUARIUNA;MUNICIPAL;EJA;16640
2018;SP;JAGUARIUNA;MUNICIPAL;ENSINO FUNDAMENTAL;432316
2018;SP;JAGUARIUNA;MUNICIPAL;ENSINO Mï¿½DIO;201508
2018;SP;JAGUARIUNA;MUNICIPAL;PRï¿½-ESCOLA;131652
2018;SP;JALES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5830
2018;SP;JALES;MUNICIPAL;CRECHE;179760
2018;SP;JALES;MUNICIPAL;EJA;22336
2018;SP;JALES;MUNICIPAL;ENSINO FUNDAMENTAL;339056
2018;SP;JALES;MUNICIPAL;ENSINO Mï¿½DIO;189966
2018;SP;JALES;MUNICIPAL;PRï¿½-ESCOLA;106078
2018;SP;JAMBEIRO;MUNICIPAL;CRECHE;24182
2018;SP;JAMBEIRO;MUNICIPAL;EJA;4608
2018;SP;JAMBEIRO;MUNICIPAL;ENSINO FUNDAMENTAL;27320
2018;SP;JAMBEIRO;MUNICIPAL;ENSINO Mï¿½DIO;16632
2018;SP;JAMBEIRO;MUNICIPAL;PRï¿½-ESCOLA;20426
2018;SP;JANDIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);8162
2018;SP;JANDIRA;MUNICIPAL;CRECHE;410037
2018;SP;JANDIRA;MUNICIPAL;EJA;10752
2018;SP;JANDIRA;MUNICIPAL;ENSINO FUNDAMENTAL;302118
2018;SP;JANDIRA;MUNICIPAL;PRï¿½-ESCOLA;321834
2018;SP;JARDINOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5830
2018;SP;JARDINOPOLIS;MUNICIPAL;CRECHE;236042
2018;SP;JARDINOPOLIS;MUNICIPAL;EJA;31040
2018;SP;JARDINOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;429054
2018;SP;JARDINOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;88056
2018;SP;JARDINOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;109826
2018;SP;JARINU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2120
2018;SP;JARINU;MUNICIPAL;CRECHE;149372
2018;SP;JARINU;MUNICIPAL;EJA;9344
2018;SP;JARINU;MUNICIPAL;ENSINO FUNDAMENTAL;343668
2018;SP;JARINU;MUNICIPAL;ENSINO Mï¿½DIO;96768
2018;SP;JARINU;MUNICIPAL;PRï¿½-ESCOLA;134682
2018;SP;JAU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);24592
2018;SP;JAU;MUNICIPAL;CRECHE;408098
2018;SP;JAU;MUNICIPAL;EJA;84262,4
2018;SP;JAU;MUNICIPAL;ENSINO FUNDAMENTAL;858870
2018;SP;JAU;MUNICIPAL;ENSINO Mï¿½DIO;499510
2018;SP;JAU;MUNICIPAL;PRï¿½-ESCOLA;349276
2018;SP;JERIQUARA;MUNICIPAL;CRECHE;15878,8
2018;SP;JERIQUARA;MUNICIPAL;ENSINO FUNDAMENTAL;26107,2
2018;SP;JERIQUARA;MUNICIPAL;ENSINO Mï¿½DIO;7711,2
2018;SP;JERIQUARA;MUNICIPAL;PRï¿½-ESCOLA;12016,2
2018;SP;JOANOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2332
2018;SP;JOANOPOLIS;MUNICIPAL;CRECHE;54356
2018;SP;JOANOPOLIS;MUNICIPAL;EJA;5120
2018;SP;JOANOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;108720
2018;SP;JOANOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;24696
2018;SP;JOANOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;37522
2018;SP;JOAO RAMALHO;MUNICIPAL;CRECHE;27178
2018;SP;JOAO RAMALHO;MUNICIPAL;ENSINO FUNDAMENTAL;20699
2018;SP;JOAO RAMALHO;MUNICIPAL;ENSINO Mï¿½DIO;10584
2018;SP;JOAO RAMALHO;MUNICIPAL;PRï¿½-ESCOLA;16308
2018;SP;JOSE BONIFACIO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2671,2
2018;SP;JOSE BONIFACIO;MUNICIPAL;CRECHE;94566,6
2018;SP;JOSE BONIFACIO;MUNICIPAL;EJA;1152
2018;SP;JOSE BONIFACIO;MUNICIPAL;ENSINO FUNDAMENTAL;142302,6
