"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1733504,"Guajará-Mirim","RO",1,1,1,519.4,516.3,529.2,468.2,920
979178,"Alta Floresta D'Oeste","RO",2,1,1,514.7,369,367.8,447.9,400
2784398,"Castanheiras","RO",2,1,1,429.5,502.5,470.5,440.5,360
1649742,"Porto Velho","RO",2,1,1,578.8,589.9,583,773.7,720
2056918,"Porto Velho","RO",2,1,1,387.7,448.3,448.3,453.1,600
3777743,"São Francisco do Guaporé","RO",2,1,1,,,,,
1306722,"Alto Alegre dos Parecis","RO",2,1,1,395.4,415.9,410.5,467.7,320
554257,"Ariquemes","RO",2,1,1,,,,,
3045760,"Espigão D'Oeste","RO",2,1,1,457.8,464.1,483.3,493.9,560
3508549,"Porto Velho","RO",2,2,1,512.1,488.3,458.8,510.3,760
3237277,"Cerejeiras","RO",2,1,1,371.1,335.7,360.5,389.6,460
3956814,"Ji-Paraná","RO",2,1,1,,,,,
3647708,"Ji-Paraná","RO",2,1,1,,,,,
1648800,"Porto Velho","RO",2,1,1,472.2,404.7,452.4,411,600
3471361,"Porto Velho","RO",2,1,1,380.6,391.4,384.5,417.6,0
3559290,"Vilhena","RO",2,1,1,,,,,
916750,"Porto Velho","RO",2,1,1,399.2,386.9,447.5,426.1,0
1473265,"Porto Velho","RO",2,2,1,,,,,
3972744,"Buritis","RO",2,1,1,380.5,407,356.5,442.9,400
2373678,"Porto Velho","RO",2,1,1,360.9,438,460.5,502.7,600
1333215,"Porto Velho","RO",2,1,1,379.4,478.5,522.5,450.8,560
3162237,"São Francisco do Guaporé","RO",2,1,1,466.4,459.4,379.4,436.1,480
1493275,"Porto Velho","RO",2,1,1,426,482.7,460.6,448,0
202537,"Ariquemes","RO",2,1,1,368,375.6,521.5,410.7,800
169961,"Alta Floresta D'Oeste","RO",2,1,1,480.9,523.1,563.8,465.2,680
